id,minute,second,teamId,h_a,type,outcomeType,x,y,endX,endY
2391045301.0,84,2.0,ManchesterUnited,a,Tackle,Successful,5.3,5.4,,
2391045489.0,84,23.0,ManchesterCity,h,Pass,Successful,93.0,100.0,87.7,89.3
2391045501.0,84,23.0,ManchesterCity,h,Pass,Successful,88.3,89.6,87.8,94.1
2391045513.0,84,25.0,ManchesterCity,h,Pass,Successful,87.8,94.1,97.6,88.4
2391045517.0,84,25.0,ManchesterCity,h,BallTouch,Unsuccessful,97.6,88.6,,
2391045641.0,84,37.0,ManchesterUnited,a,Pass,Successful,4.2,49.9,4.3,59.9
2391045671.0,84,39.0,ManchesterUnited,a,Pass,Successful,4.9,58.2,8.5,28.5
2391045703.0,84,42.0,ManchesterUnited,a,Pass,Successful,9.5,25.2,23.1,2.5
2391045705.0,84,45.0,ManchesterUnited,a,BallTouch,Unsuccessful,22.0,2.5,,
2391045821.0,85,0.0,ManchesterCity,h,Pass,Successful,72.9,100.0,68.2,88.1
2391045825.0,85,0.0,ManchesterCity,h,Pass,Successful,68.4,88.3,73.5,93.6
2391045855.0,85,2.0,ManchesterUnited,a,Challenge,Unsuccessful,23.0,6.6,,
2391045847.0,85,2.0,ManchesterCity,h,TakeOn,Successful,77.0,93.4,,
2391045851.0,85,3.0,ManchesterCity,h,TakeOn,Unsuccessful,83.3,91.5,,
2391045869.0,85,3.0,ManchesterUnited,a,Tackle,Successful,16.7,8.5,,
2391045879.0,85,6.0,ManchesterUnited,a,CornerAwarded,Unsuccessful,8.6,13.1,,
2391045917.0,85,6.0,ManchesterCity,h,CornerAwarded,Successful,91.4,86.9,,
2391046185.0,85,33.0,ManchesterCity,h,Pass,Unsuccessful,99.5,99.5,92.6,52.7
2391046197.0,85,35.0,ManchesterUnited,a,BallTouch,Successful,7.1,47.9,,
2391046211.0,85,36.0,ManchesterCity,h,SavedShot,Successful,82.3,49.1,,
2391046221.0,85,37.0,ManchesterUnited,a,Save,Successful,7.9,52.1,,
2391046279.0,85,42.0,ManchesterCity,h,Pass,Successful,83.4,7.7,92.8,12.8
2391046303.0,85,44.0,ManchesterCity,h,Pass,Successful,90.8,4.4,82.9,5.2
2391046327.0,85,46.0,ManchesterCity,h,Pass,Successful,78.5,7.6,67.4,19.4
2391046365.0,85,49.0,ManchesterCity,h,Pass,Successful,66.1,21.0,54.0,36.3
2391046401.0,85,52.0,ManchesterCity,h,Pass,Successful,53.7,39.4,55.5,65.1
2391046425.0,85,54.0,ManchesterCity,h,Pass,Successful,56.3,66.6,61.1,54.2
2391046453.0,85,55.0,ManchesterCity,h,Pass,Successful,61.3,54.8,55.8,70.2
2391046461.0,85,59.0,ManchesterCity,h,Pass,Successful,55.7,75.0,61.2,63.9
2391046473.0,86,0.0,ManchesterCity,h,Pass,Successful,61.0,64.3,53.9,71.1
2391046483.0,86,1.0,ManchesterCity,h,Pass,Successful,54.0,71.4,53.7,67.0
2391046487.0,86,2.0,ManchesterCity,h,Pass,Successful,53.7,67.0,55.5,72.4
2391046499.0,86,3.0,ManchesterCity,h,Pass,Successful,55.2,72.6,39.4,60.2
2391046515.0,86,5.0,ManchesterCity,h,Pass,Successful,39.4,60.3,36.1,34.2
2391046549.0,86,7.0,ManchesterCity,h,Pass,Successful,36.0,33.6,43.7,10.6
2391046565.0,86,12.0,ManchesterUnited,a,Challenge,Unsuccessful,58.6,75.8,,
2391046559.0,86,12.0,ManchesterCity,h,TakeOn,Successful,41.4,24.2,,
2391046577.0,86,13.0,ManchesterCity,h,Pass,Successful,45.4,26.2,53.7,17.1
2391046589.0,86,14.0,ManchesterCity,h,Pass,Successful,53.5,17.1,31.3,24.3
2391046603.0,86,17.0,ManchesterCity,h,Pass,Successful,31.0,25.2,36.7,33.0
2391046625.0,86,18.0,ManchesterCity,h,Pass,Successful,31.4,31.5,21.6,35.8
2391046645.0,86,20.0,ManchesterCity,h,Pass,Successful,22.3,33.9,33.3,40.9
2391046693.0,86,23.0,ManchesterCity,h,Pass,Successful,34.3,38.5,50.1,7.6
2391046729.0,86,30.0,ManchesterCity,h,Pass,Successful,77.2,20.1,81.7,8.6
2391046759.0,86,35.0,ManchesterCity,h,Pass,Successful,70.0,31.3,69.9,59.9
2391046795.0,86,37.0,ManchesterCity,h,Pass,Successful,68.6,62.9,75.8,77.8
2391046857.0,86,41.0,ManchesterCity,h,Pass,Successful,73.7,79.6,74.5,64.0
2391046871.0,86,47.0,ManchesterCity,h,Pass,Successful,70.5,82.7,70.9,69.1
2391046927.0,86,49.0,ManchesterCity,h,Pass,Successful,67.4,73.2,89.2,74.1
2391046949.0,86,56.0,ManchesterCity,h,Pass,Successful,91.7,93.9,78.8,25.8
2391046967.0,86,59.0,ManchesterCity,h,Pass,Successful,78.8,25.8,65.1,26.7
2391046979.0,87,1.0,ManchesterCity,h,Pass,Successful,65.0,26.7,73.1,28.9
2391046987.0,87,2.0,ManchesterCity,h,Pass,Successful,73.0,28.9,60.7,23.3
2391047005.0,87,4.0,ManchesterCity,h,Pass,Successful,60.4,23.4,65.6,38.6
2391047029.0,87,5.0,ManchesterCity,h,Pass,Successful,65.4,38.8,52.2,41.9
2391047065.0,87,7.0,ManchesterCity,h,Pass,Successful,52.6,42.7,54.3,69.9
2391047095.0,87,10.0,ManchesterCity,h,Pass,Successful,56.4,73.0,65.5,95.0
2391047107.0,87,13.0,ManchesterCity,h,Pass,Unsuccessful,65.4,94.8,46.4,63.1
2391047117.0,87,15.0,ManchesterUnited,a,BallRecovery,Successful,51.3,34.9,,
2391047189.0,87,16.0,ManchesterUnited,a,TakeOn,Successful,57.4,34.0,,
2391047123.0,87,16.0,ManchesterCity,h,Challenge,Unsuccessful,42.6,66.0,,
2391047213.0,87,21.0,ManchesterUnited,a,Pass,Unsuccessful,81.3,12.6,95.0,56.1
2391047257.0,87,23.0,ManchesterCity,h,Clearance,Successful,6.3,44.3,2.8,9.7
2391047263.0,87,26.0,ManchesterCity,h,BallRecovery,Successful,2.9,10.7,,
2391047269.0,87,26.0,ManchesterCity,h,Pass,Unsuccessful,2.9,10.9,6.2,11.6
2391047273.0,87,27.0,ManchesterUnited,a,BallTouch,Successful,94.7,89.3,,
2391047455.0,87,44.0,ManchesterCity,h,Pass,Successful,4.4,42.7,4.4,53.9
2391047477.0,87,47.0,ManchesterCity,h,Pass,Successful,7.5,54.6,18.9,9.2
2391047501.0,87,52.0,ManchesterCity,h,Pass,Successful,19.1,9.2,22.3,15.6
2391047567.0,87,53.0,ManchesterCity,h,Pass,Successful,22.9,15.8,32.1,4.9
2391047563.0,88,0.0,ManchesterUnited,a,Challenge,Unsuccessful,53.8,58.1,,
2391047577.0,88,0.0,ManchesterCity,h,TakeOn,Successful,46.2,41.9,,
2391047605.0,88,3.0,ManchesterCity,h,Pass,Successful,46.7,52.4,36.8,57.2
2391047615.0,88,6.0,ManchesterCity,h,Pass,Successful,37.3,57.5,30.8,75.3
2391047633.0,88,8.0,ManchesterCity,h,Pass,Successful,31.3,77.6,46.6,92.0
2391047645.0,88,10.0,ManchesterCity,h,Pass,Successful,41.4,88.0,35.2,70.6
2391047667.0,88,13.0,ManchesterCity,h,Pass,Successful,35.2,65.4,36.2,48.5
2391047679.0,88,15.0,ManchesterCity,h,Pass,Successful,36.6,45.2,53.9,24.9
2391047685.0,88,17.0,ManchesterCity,h,Pass,Successful,54.1,25.2,55.6,36.9
2391047689.0,88,18.0,ManchesterCity,h,Pass,Successful,56.2,37.6,53.7,32.8
2391047703.0,88,18.0,ManchesterCity,h,Pass,Successful,54.1,33.4,67.1,40.9
2391047731.0,88,20.0,ManchesterCity,h,Pass,Successful,65.6,33.1,80.7,21.2
2391047765.0,88,24.0,ManchesterCity,h,Pass,Successful,86.5,22.5,86.9,49.7
2391047771.0,88,25.0,ManchesterCity,h,MissedShots,Successful,87.2,50.1,,
2391047849.0,88,31.0,ManchesterCity,h,Pass,Successful,90.0,74.4,72.8,53.1
2391047879.0,88,36.0,ManchesterCity,h,Pass,Successful,73.7,59.1,87.9,75.7
2391047917.0,88,39.0,ManchesterCity,h,Pass,Successful,94.6,74.2,89.6,45.2
2391047921.0,88,41.0,ManchesterCity,h,MissedShots,Successful,89.3,43.4,,
2391048325.0,89,18.0,ManchesterUnited,a,Pass,Successful,4.4,51.6,55.1,24.1
2391048337.0,89,21.0,ManchesterUnited,a,Aerial,Successful,58.6,18.6,,
2391048317.0,89,21.0,ManchesterCity,h,Aerial,Unsuccessful,41.4,81.4,,
2391048353.0,89,21.0,ManchesterUnited,a,Pass,Unsuccessful,54.7,24.1,63.8,36.0
2391048343.0,89,23.0,ManchesterCity,h,BallRecovery,Successful,31.2,65.2,,
2391048381.0,89,23.0,ManchesterCity,h,Pass,Successful,30.9,66.3,20.1,60.5
2391048423.0,89,25.0,ManchesterCity,h,Pass,Unsuccessful,20.1,60.9,31.1,100.0
2391048469.0,89,34.0,ManchesterUnited,a,Pass,Successful,67.2,0.0,70.9,9.4
2391048491.0,89,34.0,ManchesterUnited,a,Pass,Successful,70.9,9.4,70.6,3.5
2391048501.0,89,36.0,ManchesterUnited,a,Pass,Successful,70.3,3.7,60.4,7.3
2391048527.0,89,38.0,ManchesterUnited,a,Pass,Successful,60.7,4.6,41.3,17.3
2391048559.0,89,41.0,ManchesterUnited,a,Pass,Successful,41.3,17.3,14.9,48.5
2391048571.0,89,45.0,ManchesterUnited,a,Pass,Successful,14.4,49.7,27.5,33.7
2391048587.0,89,48.0,ManchesterUnited,a,Pass,Successful,23.8,33.7,18.8,13.8
2391048603.0,89,50.0,ManchesterUnited,a,Pass,Successful,18.8,13.8,8.0,35.1
2391048627.0,89,51.0,ManchesterUnited,a,Pass,Unsuccessful,8.0,35.1,38.4,27.0
2391048643.0,89,55.0,ManchesterCity,h,Pass,Unsuccessful,57.8,73.6,58.4,63.4
2391048645.0,89,55.0,ManchesterUnited,a,Interception,Successful,38.0,33.6,,
2391048671.0,89,56.0,ManchesterCity,h,BallTouch,Successful,58.4,63.4,,
2391048689.0,89,57.0,ManchesterCity,h,BallRecovery,Successful,66.3,56.1,,
2391048669.0,89,57.0,ManchesterUnited,a,Challenge,Unsuccessful,37.7,33.8,,
2391048685.0,89,57.0,ManchesterCity,h,TakeOn,Successful,62.3,66.2,,
2391049951.0,89,59.0,ManchesterCity,h,Pass,Successful,73.2,53.0,89.1,58.4
2391050095.0,90,2.0,ManchesterCity,h,Goal,Successful,88.6,57.7,,
2391050373.0,92,18.0,ManchesterUnited,a,Pass,Successful,49.9,50.7,39.6,40.8
2391135729.0,92,21.0,ManchesterUnited,a,Pass,Successful,39.8,39.5,30.1,65.7
2391050419.0,92,24.0,ManchesterUnited,a,Pass,Successful,28.3,74.4,39.0,98.3
2391135975.0,92,26.0,ManchesterUnited,a,Pass,Successful,38.6,97.4,46.4,85.3
2391050429.0,92,28.0,ManchesterUnited,a,Pass,Unsuccessful,53.6,97.5,45.7,97.5
2391050433.0,92,28.0,ManchesterCity,h,Interception,Successful,53.1,3.4,,
2391050481.0,92,37.0,ManchesterUnited,a,Pass,Successful,51.0,100.0,29.1,86.0
2391050517.0,92,40.0,ManchesterUnited,a,Pass,Successful,29.0,85.1,7.8,51.9
2391050539.0,92,44.0,ManchesterUnited,a,Pass,Unsuccessful,10.2,48.4,45.7,34.2
2391050551.0,92,46.0,ManchesterCity,h,Pass,Successful,53.7,63.4,61.1,68.1
2391050557.0,92,48.0,ManchesterCity,h,BallRecovery,Successful,61.0,68.1,,
2391050595.0,92,51.0,ManchesterCity,h,Foul,Successful,77.7,79.1,,
2391050599.0,92,51.0,ManchesterUnited,a,Foul,Unsuccessful,22.3,20.9,,
2391050947.0,93,24.0,ManchesterCity,h,Pass,Unsuccessful,76.9,78.4,92.3,50.0
2391050999.0,93,26.0,ManchesterUnited,a,Clearance,Successful,7.7,51.9,14.8,31.8
2391051007.0,93,28.0,ManchesterUnited,a,Clearance,Successful,14.8,31.6,25.1,40.4
2391051037.0,93,30.0,ManchesterCity,h,BallTouch,Successful,72.2,53.9,,
2391051055.0,93,31.0,ManchesterCity,h,Pass,Successful,69.0,51.8,76.3,49.7
2391051063.0,93,32.0,ManchesterCity,h,Pass,Successful,75.6,49.6,70.6,27.3
2391051073.0,93,34.0,ManchesterCity,h,Pass,Successful,70.9,27.4,78.1,35.2
2391051079.0,93,34.0,ManchesterCity,h,BallTouch,Successful,78.9,35.7,,
2391051117.0,93,36.0,ManchesterUnited,a,Clearance,Successful,12.1,73.2,36.5,100.0
2391051381.0,94,3.0,ManchesterCity,h,Pass,Successful,57.2,0.0,67.2,19.8
2391051383.0,94,4.0,ManchesterCity,h,Pass,Unsuccessful,67.2,20.1,63.2,17.1
2391051391.0,94,4.0,ManchesterUnited,a,BallTouch,Successful,33.2,82.1,,
2391051431.0,94,9.0,ManchesterUnited,a,End,Successful,0.0,0.0,,
2391051425.0,94,9.0,ManchesterCity,h,End,Successful,0.0,0.0,,
2391051889.0,0,0.0,ManchesterUnited,a,End,Successful,0.0,0.0,,
2391052081.0,0,0.0,ManchesterCity,h,End,Successful,0.0,0.0,,
2390902217.0,0,0.0,ManchesterUnited,a,FormationSet,Successful,0.0,0.0,,
2390902227.0,0,0.0,ManchesterCity,h,FormationSet,Successful,0.0,0.0,,
